Tournament,Date,Series,Round,Winner,Loser,WRank,LRank,WPts,LPts,Wpoints,Fpoints,SFpoints,QFpoints,sixteenpoints,thirtytwopoints,sixtyfourpoints,onehundredtwentyeightpoints,Start Date,End Date
Argentina Open,2023-02-14,ATP250,1st Round,Etcheverry T.,Dellien H.,82.0,107.0,651.0,501.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-14,ATP250,1st Round,Ugo Carabelli C.,Galan D.E.,127.0,85.0,428.0,614.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-14,ATP250,1st Round,Cerundolo F.,Hanfmann Y.,30.0,134.0,1365.0,419.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-14,ATP250,1st Round,Diaz Acosta F.,Coria F.,191.0,49.0,316.0,880.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-14,ATP250,1st Round,Lajovic D.,Baez S.,90.0,36.0,591.0,1125.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-14,ATP250,1st Round,Varillas J. P.,Sousa J.,101.0,142.0,541.0,407.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-15,ATP250,1st Round,Thiem D.,Molcan A.,99.0,51.0,550.0,850.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-15,ATP250,2nd Round,Etcheverry T.,Carballes Baena R.,82.0,76.0,651.0,695.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-15,ATP250,2nd Round,Norrie C.,Diaz Acosta F.,12.0,191.0,2715.0,316.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-15,ATP250,2nd Round,Lajovic D.,Ugo Carabelli C.,90.0,127.0,591.0,428.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-16,ATP250,2nd Round,Alcaraz C.,Djere L.,2.0,57.0,6730.0,793.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-16,ATP250,2nd Round,Varillas J. P.,Thiem D.,101.0,99.0,541.0,550.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-16,ATP250,2nd Round,Cerundolo F.,Munar J.,30.0,67.0,1365.0,777.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-16,ATP250,2nd Round,Musetti L.,Cachin P.,20.0,68.0,1821.0,777.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-16,ATP250,2nd Round,Zapata Miralles B.,Schwartzman D.,74.0,32.0,702.0,1310.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-17,ATP250,Quarterfinals,Norrie C.,Etcheverry T.,12.0,82.0,2715.0,651.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-17,ATP250,Quarterfinals,Varillas J. P.,Musetti L.,101.0,20.0,541.0,1821.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-17,ATP250,Quarterfinals,Alcaraz C.,Lajovic D.,2.0,90.0,6730.0,591.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-18,ATP250,Quarterfinals,Zapata Miralles B.,Cerundolo F.,74.0,30.0,702.0,1365.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-18,ATP250,Semifinals,Norrie C.,Varillas J. P.,12.0,101.0,2715.0,541.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-18,ATP250,Semifinals,Alcaraz C.,Zapata Miralles B.,2.0,74.0,6730.0,702.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Argentina Open,2023-02-19,ATP250,The Final,Alcaraz C.,Norrie C.,2.0,12.0,6730.0,2715.0,250,165,100,50,25,13,0,0,2023-02-13,2023-02-19
Atlanta Open,2023-07-24,ATP250,1st Round,Vukic A.,Quinn E.,82.0,394.0,716.0,116.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-24,ATP250,1st Round,Harris L.,Duckworth J.,204.0,128.0,289.0,518.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-25,ATP250,1st Round,Kokkinakis T.,Monfils G.,86.0,322.0,676.0,162.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-25,ATP250,1st Round,Wolf J.J.,Jung J.,46.0,281.0,953.0,194.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-25,ATP250,1st Round,Nakashima B.,Purcell M.,58.0,74.0,855.0,778.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-25,ATP250,1st Round,Nishikori K.,Thompson J.,439.0,63.0,98.0,827.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-25,ATP250,1st Round,Humbert U.,Lestienne C.,38.0,95.0,1102.0,621.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-25,ATP250,1st Round,Wu Y.,Moutet C.,89.0,73.0,663.0,782.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-25,ATP250,1st Round,Koepfer D.,Isner J.,88.0,103.0,675.0,605.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-25,ATP250,1st Round,Cressy M.,Michelsen A.,105.0,140.0,605.0,456.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-26,ATP250,1st Round,Eubanks C.,Martin A.,32.0,723.0,1300.0,34.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-26,ATP250,1st Round,Shang J.,Shelton B.,156.0,41.0,388.0,1075.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-26,ATP250,2nd Round,Humbert U.,Harris L.,38.0,204.0,1102.0,289.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-26,ATP250,2nd Round,Vukic A.,Nishioka Y.,82.0,31.0,716.0,1315.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-27,ATP250,2nd Round,De Minaur A.,Kokkinakis T.,17.0,86.0,2150.0,676.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-27,ATP250,2nd Round,Eubanks C.,Nakashima B.,32.0,58.0,1300.0,855.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-27,ATP250,2nd Round,Koepfer D.,Evans D.,88.0,30.0,675.0,1321.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-27,ATP250,2nd Round,Wolf J.J.,Cressy M.,46.0,105.0,953.0,605.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-28,ATP250,2nd Round,Fritz T.,Wu Y.,9.0,89.0,3310.0,663.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-28,ATP250,2nd Round,Nishikori K.,Shang J.,439.0,156.0,98.0,388.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-28,ATP250,Quarterfinals,Wolf J.J.,Koepfer D.,46.0,88.0,953.0,675.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-28,ATP250,Quarterfinals,Fritz T.,Nishikori K.,9.0,439.0,3310.0,98.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-29,ATP250,Quarterfinals,Vukic A.,Eubanks C.,82.0,32.0,716.0,1300.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-29,ATP250,Quarterfinals,Humbert U.,De Minaur A.,38.0,17.0,1102.0,2150.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-29,ATP250,Semifinals,Fritz T.,Wolf J.J.,9.0,46.0,3310.0,953.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-30,ATP250,Semifinals,Vukic A.,Humbert U.,82.0,38.0,716.0,1102.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Atlanta Open,2023-07-30,ATP250,The Final,Fritz T.,Vukic A.,9.0,82.0,3310.0,716.0,250,165,100,50,25,13,0,0,2023-07-24,2023-07-30
Australian Open,2023-01-16,Grand Slam,1st Round,Moutet C.,Wu Y.,62.0,114.0,790.0,494.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Watanuki Y.,Rinderknech A.,138.0,59.0,413.0,807.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Van De Zandschulp B.,Ivashka I.,34.0,73.0,1205.0,705.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Etcheverry T.,Barrere G.,79.0,83.0,649.0,635.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Sinner J.,Edmund K.,16.0,581.0,2375.0,52.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Cerundolo F.,Pella G.,29.0,181.0,1383.0,318.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Shang J.,Otte O.,194.0,74.0,289.0,701.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Hurkacz H.,Martinez P.,11.0,60.0,2860.0,801.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Korda S.,Garin C.,31.0,87.0,1325.0,606.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Nishioka Y.,Ymer M.,33.0,69.0,1212.0,751.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Shapovalov D.,Lajovic D.,22.0,86.0,1830.0,626.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Griekspoor T.,Kotov P.,63.0,117.0,789.0,483.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Mcdonald M.,Nakashima B.,65.0,49.0,775.0,902.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Khachanov K.,Zapata Miralles B.,20.0,72.0,1885.0,712.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Tiafoe F.,Altmaier D.,17.0,92.0,2260.0,584.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Nadal R.,Draper J.,2.0,38.0,5770.0,1020.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Daniel T.,Escobedo E.,94.0,313.0,572.0,163.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Sonego L.,Borges N.,47.0,111.0,925.0,512.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Lehecka J.,Coric B.,71.0,23.0,717.0,1760.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Kubler J.,Baez S.,84.0,44.0,633.0,975.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Svrcina D.,Munar J.,216.0,64.0,249.0,777.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Millman J.,Huesler M.A.,140.0,51.0,410.0,866.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Eubanks C.,Kwon S.W.,116.0,52.0,487.0,862.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Fucsovics M.,Coria F.,78.0,76.0,687.0,695.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Molcan A.,Wawrinka S.,53.0,139.0,850.0,412.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Hijikata R.,Hanfmann Y.,169.0,128.0,344.0,435.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Norrie C.,Van Assche L.,12.0,143.0,2680.0,403.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Auger-Aliassime F.,Pospisil V.,7.0,99.0,3895.0,560.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Tsitsipas S.,Halys Q.,4.0,61.0,5715.0,800.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Lestienne C.,Monteiro T.,55.0,77.0,842.0,690.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Harris L.,Musetti L.,186.0,19.0,310.0,1925.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-16,Grand Slam,1st Round,Medvedev D.,Giron M.,8.0,56.0,3860.0,841.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Rublev A.,Thiem D.,6.0,98.0,3930.0,561.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Chardy J.,Galan D.E.,,70.0,,735.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Evans D.,Bagnis F.,30.0,91.0,1380.0,595.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Bonzi B.,Bellucci M.,48.0,152.0,911.0,374.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Dimitrov G.,Karatsev A.,28.0,82.0,1395.0,635.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Djere L.,Bergs Z.,68.0,130.0,758.0,428.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Schwartzman D.,Krutykh O.,26.0,188.0,1550.0,308.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Jarry N.,Kecmanovic M.,154.0,27.0,370.0,1445.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Davidovich Fokina A.,Bublik A.,32.0,36.0,1325.0,1130.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Carreno Busta P.,Cachin P.,15.0,58.0,2420.0,809.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Wolf J.J.,Thompson J.,67.0,88.0,758.0,604.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Fritz T.,Basilashvili N.,9.0,90.0,3545.0,595.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Rune H.,Krajinovic F.,10.0,54.0,2876.0,845.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Shelton B.,Zhang Zh.,89.0,96.0,604.0,567.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Murray A.,Berrettini M.,66.0,14.0,770.0,2490.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Zverev A.,Varillas J. P.,13.0,103.0,2560.0,546.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Paul T.,Struff J.L.,35.0,167.0,1160.0,351.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Brooksby J.,O Connell C.,39.0,80.0,1010.0,648.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,De Minaur A.,Hsu Y.,24.0,209.0,1710.0,265.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Popyrin A.,Tseng C. H.,113.0,115.0,506.0,490.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Ruud C.,Machac T.,3.0,110.0,5720.0,512.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-17,Grand Slam,1st Round,Djokovic N.,Carballes Baena R.,5.0,75.0,5070.0,695.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,1st Round,Ruusuvuori E.,Purcell M.,46.0,205.0,941.0,268.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,1st Round,Humbert U.,Gasquet R.,106.0,42.0,523.0,990.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,1st Round,Kudla D.,Safiullin R.,108.0,97.0,522.0,563.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,1st Round,Mmoh M.,Lokoli L.,107.0,175.0,523.0,326.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,1st Round,Mannarino A.,Isner J.,45.0,43.0,971.0,980.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,1st Round,Holt B.,Vukic A.,215.0,146.0,255.0,384.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,1st Round,Bautista Agut R.,Sousa J.,25.0,81.0,1675.0,644.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,1st Round,Couacaud E.,Dellien H.,191.0,131.0,302.0,425.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,1st Round,Cressy M.,Ramos-Vinolas A.,41.0,37.0,992.0,1075.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,1st Round,Kokkinakis T.,Fognini F.,159.0,57.0,362.0,823.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,2nd Round,Sinner J.,Etcheverry T.,16.0,79.0,2375.0,649.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,2nd Round,Auger-Aliassime F.,Molcan A.,7.0,53.0,3895.0,850.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,2nd Round,Mcdonald M.,Nadal R.,65.0,2.0,775.0,5770.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,2nd Round,Tiafoe F.,Shang J.,17.0,194.0,2260.0,289.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,2nd Round,Fucsovics M.,Harris L.,78.0,186.0,687.0,310.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,2nd Round,Khachanov K.,Kubler J.,20.0,84.0,1885.0,633.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,2nd Round,Medvedev D.,Millman J.,8.0,140.0,3860.0,410.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,2nd Round,Nishioka Y.,Svrcina D.,33.0,216.0,1212.0,249.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,2nd Round,Cerundolo F.,Moutet C.,29.0,62.0,1383.0,790.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,2nd Round,Shapovalov D.,Daniel T.,22.0,94.0,1830.0,572.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,2nd Round,Hurkacz H.,Sonego L.,11.0,47.0,2860.0,925.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,2nd Round,Tsitsipas S.,Hijikata R.,4.0,169.0,5715.0,344.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,2nd Round,Korda S.,Watanuki Y.,31.0,138.0,1325.0,413.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,2nd Round,Griekspoor T.,Van De Zandschulp B.,63.0,34.0,789.0,1205.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,2nd Round,Lehecka J.,Eubanks C.,71.0,116.0,717.0,487.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-18,Grand Slam,2nd Round,Norrie C.,Lestienne C.,12.0,55.0,2680.0,842.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-19,Grand Slam,2nd Round,Evans D.,Chardy J.,30.0,,1380.0,,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-19,Grand Slam,2nd Round,Paul T.,Davidovich Fokina A.,35.0,32.0,1160.0,1325.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-19,Grand Slam,2nd Round,Brooksby J.,Ruud C.,39.0,3.0,1010.0,5720.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-19,Grand Slam,2nd Round,Rublev A.,Ruusuvuori E.,6.0,46.0,3930.0,941.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-19,Grand Slam,2nd Round,Shelton B.,Jarry N.,89.0,154.0,604.0,370.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-19,Grand Slam,2nd Round,Wolf J.J.,Schwartzman D.,67.0,26.0,758.0,1550.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-19,Grand Slam,2nd Round,Popyrin A.,Fritz T.,113.0,9.0,506.0,3545.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-19,Grand Slam,2nd Round,Humbert U.,Kudla D.,106.0,108.0,523.0,522.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-19,Grand Slam,2nd Round,Mmoh M.,Zverev A.,107.0,13.0,523.0,2560.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-19,Grand Slam,2nd Round,Dimitrov G.,Djere L.,28.0,68.0,1395.0,758.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-19,Grand Slam,2nd Round,Rune H.,Cressy M.,10.0,41.0,2876.0,992.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-19,Grand Slam,2nd Round,Bautista Agut R.,Holt B.,25.0,215.0,1675.0,255.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-19,Grand Slam,2nd Round,Bonzi B.,Carreno Busta P.,48.0,15.0,911.0,2420.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-19,Grand Slam,2nd Round,De Minaur A.,Mannarino A.,24.0,45.0,1710.0,971.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-19,Grand Slam,2nd Round,Djokovic N.,Couacaud E.,5.0,191.0,5070.0,302.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-19,Grand Slam,2nd Round,Murray A.,Kokkinakis T.,66.0,159.0,770.0,362.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-20,Grand Slam,3rd Round,Sinner J.,Fucsovics M.,16.0,78.0,2375.0,687.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-20,Grand Slam,3rd Round,Tsitsipas S.,Griekspoor T.,4.0,63.0,5715.0,789.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-20,Grand Slam,3rd Round,Nishioka Y.,Mcdonald M.,33.0,65.0,1212.0,775.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-20,Grand Slam,3rd Round,Auger-Aliassime F.,Cerundolo F.,7.0,29.0,3895.0,1383.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-20,Grand Slam,3rd Round,Lehecka J.,Norrie C.,71.0,12.0,717.0,2680.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-20,Grand Slam,3rd Round,Hurkacz H.,Shapovalov D.,11.0,22.0,2860.0,1830.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-20,Grand Slam,3rd Round,Khachanov K.,Tiafoe F.,20.0,17.0,1885.0,2260.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-20,Grand Slam,3rd Round,Korda S.,Medvedev D.,31.0,8.0,1325.0,3860.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-21,Grand Slam,3rd Round,Rublev A.,Evans D.,6.0,30.0,3930.0,1380.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
Australian Open,2023-01-21,Grand Slam,3rd Round,Rune H.,Humbert U.,10.0,106.0,2876.0,523.0,2000,1300,800,400,200,100,50,10,2023-01-16,2023-01-29
